,B_COUNTRY_ALPHA,B_COUNTRY,LNGE_ISO,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q38,Q39,Q40,Q41,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q158,Q159,Q160,Q161,Q162,Q169,Q170,Q196,Q197,Q198,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
296,NGA,566,en,1.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,8.0,8.0,6.0,3.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0
297,NGA,566,yo,1.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,10.0,10.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0
298,NGA,566,en,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,8.0,9.0,7.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
299,NGA,566,yo,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,10.0,10.0,10.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0
300,NGA,566,yo,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,10.0,10.0,1.0,10.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
301,NGA,566,en,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,7.0,7.0,8.0,7.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0
302,NGA,566,yo,1.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,10.0,10.0,1.0,1.0,10.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0
303,NGA,566,en,1.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,10.0,10.0,8.0,10.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
304,NGA,566,yo,2.0,2.0,-1.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,1.0,10.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,2.0
305,NGA,566,en,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,9.0,1.0,10.0,1.0,10.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
306,NGA,566,en,1.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,-1.0,3.0,1.0,1.0,1.0,3.0
307,NGA,566,en,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,-1.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,8.0,6.0,8.0,5.0,7.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,-1.0,3.0
308,NGA,566,en,1.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,-1.0,2.0,-1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,10.0,10.0,6.0,8.0,6.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
309,NGA,566,en,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,8.0,6.0,8.0,8.0,8.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0
310,NGA,566,en,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,-1.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,9.0,8.0,5.0,7.0,9.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0
311,NGA,566,en,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.0,2.0,3.0,6.0,6.0,5.0,5.0,10.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
312,NGA,566,yo,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,8.0,10.0,9.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0
313,NGA,566,en,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,10.0,4.0,5.0,4.0,7.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0
314,NGA,566,yo,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,10.0,10.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0
315,NGA,566,en,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,-1.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,7.0,8.0,3.0,4.0,7.0,2.0,-1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0
316,NGA,566,en,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,-1.0,-1.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,7.0,7.0,7.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0
317,NGA,566,en,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,-1.0,-1.0,2.0,0.0,0.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,7.0,6.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0
318,NGA,566,en,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,8.0,8.0,3.0,4.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0
319,NGA,566,en,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,7.0,8.0,4.0,7.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0
320,NGA,566,en,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,5.0,5.0,8.0,7.0,3.0,2.0,-1.0,1.0,4.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
321,NGA,566,en,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,7.0,7.0,4.0,5.0,5.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0
322,NGA,566,en,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,8.0,8.0,7.0,3.0,4.0,2.0,-1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0
323,NGA,566,en,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,-1.0,-1.0,2.0,2.0,-1.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,7.0,3.0,7.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
324,NGA,566,en,1.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,-1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0
325,NGA,566,en,2.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,5.0,7.0,4.0,8.0,5.0,-1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0
326,NGA,566,yo,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,6.0,10.0,7.0,8.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0
327,NGA,566,yo,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,10.0,10.0,10.0,10.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0
328,NGA,566,en,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,7.0,8.0,3.0,6.0,6.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0
329,NGA,566,en,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,8.0,5.0,7.0,3.0,7.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0
330,NGA,566,yo,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,7.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0
331,NGA,566,en,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,-1.0,1.0,-1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,8.0,8.0,1.0,4.0,8.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0
332,NGA,566,en,2.0,4.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,3.0,4.0,-1.0,4.0,3.0,7.0,5.0,5.0,8.0,5.0,2.0,2.0,-1.0,-2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0
333,NGA,566,en,1.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,8.0,7.0,4.0,6.0,3.0,1.0,2.0,3.0,2.0,-1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0
334,NGA,566,en,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,-1.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,7.0,8.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0
335,NGA,566,en,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,-1.0,-1.0,2.0,2.0,0.0,4.0,1.0,4.0,4.0,4.0,2.0,3.0,7.0,7.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0
336,NGA,566,en,2.0,1.0,-5.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,8.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0
337,NGA,566,yo,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,-1.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,7.0,7.0,8.0,7.0,9.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
338,NGA,566,en,2.0,3.0,-1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,6.0,7.0,4.0,7.0,6.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0
339,NGA,566,yo,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,-1.0,0.0,1.0,2.0,-1.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,-1.0,3.0,4.0,-1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0
340,NGA,566,en,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,10.0,10.0,9.0,9.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0
341,NGA,566,en,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,-1.0,2.0,-1.0,2.0,0.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,7.0,10.0,5.0,6.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,2.0
342,NGA,566,en,1.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,-1.0,3.0,1.0,3.0,4.0,4.0,2.0,3.0,5.0,4.0,6.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0
343,NGA,566,en,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,4.0,1.0,3.0,4.0,4.0,2.0,4.0,7.0,7.0,7.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0
344,NGA,566,en,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,5.0,7.0,3.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
345,NGA,566,en,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,-1.0,3.0,1.0,3.0,4.0,3.0,2.0,3.0,7.0,6.0,3.0,6.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
346,NGA,566,en,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,7.0,7.0,10.0,10.0,10.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0
347,NGA,566,en,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,5.0,7.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
348,NGA,566,en,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,-1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,10.0,10.0,7.0,-1.0,3.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0
349,NGA,566,en,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,8.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
350,NGA,566,en,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,7.0,6.0,4.0,4.0,5.0,1.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
351,NGA,566,en,2.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,10.0,10.0,5.0,6.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0
352,NGA,566,en,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,0.0,2.0,-1.0,-2.0,1.0,2.0,-5.0,2.0,1.0,4.0,2.0,1.0,2.0,5.0,10.0,9.0,9.0,4.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,2.0,-1.0,2.0,2.0,2.0
353,NGA,566,en,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,-1.0,1.0,2.0,2.0,-2.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,9.0,9.0,9.0,10.0,6.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0
354,NGA,566,en,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,7.0,6.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0
355,NGA,566,en,1.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,3.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0
356,NGA,566,yo,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,6.0,8.0,5.0,3.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
357,NGA,566,en,1.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,10.0,10.0,1.0,10.0,10.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0
358,NGA,566,en,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,7.0,7.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0
359,NGA,566,en,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,10.0,9.0,10.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
360,NGA,566,en,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,6.0,7.0,6.0,6.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0
361,NGA,566,en,2.0,-2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,-1.0,2.0,0.0,-1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,10.0,8.0,10.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0
