,B_COUNTRY_ALPHA,B_COUNTRY,LNGE_ISO,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q38,Q39,Q40,Q41,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q158,Q159,Q160,Q161,Q162,Q169,Q170,Q196,Q197,Q198,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
213,KEN,404,en,1.0,4.0,3.0,4.0,3.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,9.0,8.0,8.0,8.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0
214,KEN,404,en,1.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,2.0,8.0,7.0,6.0,5.0,1.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0
215,KEN,404,en,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,5.0,10.0,5.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0
216,KEN,404,en,2.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,3.0,10.0,1.0,8.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0
217,KEN,404,en,2.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,10.0,8.0,10.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0
218,KEN,404,en,1.0,4.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,10.0,10.0,4.0,8.0,1.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0
219,KEN,404,en,1.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,9.0,10.0,5.0,3.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0
220,KEN,404,en,1.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,10.0,10.0,10.0,6.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0
221,KEN,404,en,1.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,10.0,10.0,7.0,5.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0
222,KEN,404,en,2.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,8.0,8.0,8.0,7.0,7.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,-1.0,4.0,1.0
223,KEN,404,en,1.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,8.0,9.0,5.0,8.0,8.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
224,KEN,404,en,1.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,9.0,8.0,10.0,7.0,7.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,4.0
225,KEN,404,en,1.0,4.0,1.0,4.0,1.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,9.0,8.0,10.0,6.0,9.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0
226,KEN,404,sw,1.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,-1.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,8.0,2.0,8.0,9.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0
227,KEN,404,en,1.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,6.0,7.0,8.0,7.0,5.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
228,KEN,404,en,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,7.0,7.0,5.0,6.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0
229,KEN,404,en,2.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,8.0,7.0,5.0,7.0,8.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0
230,KEN,404,sw,1.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,6.0,5.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0
231,KEN,404,sw,1.0,4.0,3.0,4.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,8.0,1.0,10.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0
232,KEN,404,en,1.0,2.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,10.0,10.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0
233,KEN,404,sw,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,6.0,6.0,4.0,5.0,1.0,2.0,1.0,2.0,1.0,4.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,4.0
234,KEN,404,en,1.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,4.0,5.0,6.0,8.0,6.0,7.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0
235,KEN,404,en,1.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,9.0,9.0,2.0,3.0,9.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0
236,KEN,404,en,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0
237,KEN,404,en,1.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0
238,KEN,404,sw,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,7.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
239,KEN,404,en,1.0,4.0,3.0,4.0,3.0,1.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,-1.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,9.0,9.0,5.0,7.0,8.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0
240,KEN,404,en,1.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,8.0,7.0,8.0,8.0,6.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0
241,KEN,404,sw,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,10.0,10.0,7.0,9.0,5.0,1.0,1.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,-1.0,4.0
242,KEN,404,en,1.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0
243,KEN,404,en,1.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,1.0,4.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,6.0,6.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0
244,KEN,404,sw,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,10.0,10.0,10.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
245,KEN,404,en,2.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,4.0,3.0
246,KEN,404,en,1.0,3.0,3.0,3.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,9.0,9.0,10.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
247,KEN,404,en,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,10.0,10.0,9.0,10.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0
248,KEN,404,en,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,10.0,10.0,10.0,9.0,10.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0
249,KEN,404,sw,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,10.0,10.0,10.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,1.0,3.0,3.0,3.0
250,KEN,404,en,1.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,10.0,10.0,10.0,10.0,8.0,1.0,1.0,-1.0,4.0,3.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
251,KEN,404,en,1.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,-1.0,10.0,8.0,10.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0
252,KEN,404,en,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,10.0,7.0,2.0,10.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0
253,KEN,404,en,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0
254,KEN,404,en,1.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,8.0,9.0,8.0,7.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
255,KEN,404,en,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,10.0,8.0,10.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0
256,KEN,404,sw,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,10.0,10.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0
257,KEN,404,sw,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0
258,KEN,404,en,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0
259,KEN,404,en,1.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,7.0,5.0,5.0,10.0,3.0,1.0,1.0,1.0,-1.0,-1.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
260,KEN,404,en,1.0,1.0,3.0,4.0,4.0,4.0,5.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,7.0,10.0,10.0,9.0,1.0,2.0,4.0,-1.0,-1.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0
261,KEN,404,en,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0
262,KEN,404,sw,1.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0
263,KEN,404,sw,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,10.0,1.0,5.0,5.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0
264,KEN,404,en,1.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,1.0,10.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0
265,KEN,404,en,1.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,10.0,1.0,10.0,10.0,1.0,1.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0
266,KEN,404,sw,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,7.0,1.0,10.0,10.0,7.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
267,KEN,404,en,1.0,4.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,10.0,3.0,5.0,5.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0
268,KEN,404,en,1.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,7.0,7.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0
269,KEN,404,sw,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,4.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
270,KEN,404,en,2.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,8.0,6.0,7.0,5.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0
271,KEN,404,en,1.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,7.0,7.0,6.0,8.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0
272,KEN,404,en,1.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0
273,KEN,404,sw,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,-1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
274,KEN,404,en,1.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,8.0,6.0,6.0,6.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,-1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0
275,KEN,404,en,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,10.0,9.0,10.0,7.0,2.0,3.0,3.0,4.0,4.0,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
276,KEN,404,en,1.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,7.0,7.0,6.0,6.0,7.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0
277,KEN,404,sw,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,-1.0,2.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0
278,KEN,404,en,1.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,1.0,1.0,6.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
