,B_COUNTRY_ALPHA,B_COUNTRY,LNGE_ISO,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q38,Q39,Q40,Q41,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q158,Q159,Q160,Q161,Q162,Q169,Q170,Q196,Q197,Q198,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
243,TUN,788,ar,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,9.0,6.0,7.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
244,TUN,788,ar,1.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,-1.0,3.0,4.0,9.0,7.0,5.0,4.0,8.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0
245,TUN,788,ar,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,7.0,7.0,8.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0
246,TUN,788,ar,1.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,7.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0
247,TUN,788,ar,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,-1.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,-5.0,10.0,1.0,-1.0,10.0,1.0,1.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,4.0,1.0,2.0
248,TUN,788,ar,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
249,TUN,788,ar,2.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,4.0,-1.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,-5.0,-5.0,1.0,1.0,2.0,2.0,1.0,-1.0,-1.0,3.0
250,TUN,788,ar,1.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,8.0,9.0,8.0,-1.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0
251,TUN,788,ar,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,5.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
252,TUN,788,ar,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,10.0,5.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,1.0
253,TUN,788,ar,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,8.0,1.0,10.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,-1.0,-1.0,2.0,3.0,1.0,-1.0,2.0,3.0
254,TUN,788,ar,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,9.0,6.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0
255,TUN,788,ar,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,3.0,4.0,4.0,-1.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,-5.0,1.0,1.0,1.0,4.0,1.0,-1.0,-1.0,4.0
256,TUN,788,ar,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,8.0,7.0,8.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,-1.0,1.0,3.0,2.0,-1.0,-1.0,2.0
257,TUN,788,ar,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,8.0,7.0,6.0,6.0,6.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
258,TUN,788,ar,1.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,7.0,7.0,6.0,6.0,6.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
259,TUN,788,ar,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,10.0,1.0,10.0,10.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0
260,TUN,788,ar,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,9.0,9.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0
261,TUN,788,ar,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0
262,TUN,788,ar,1.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,6.0,7.0,7.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0
263,TUN,788,ar,1.0,3.0,1.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,4.0,-1.0,3.0,4.0,9.0,10.0,7.0,-1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0
264,TUN,788,ar,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,10.0,10.0,8.0,9.0,9.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0
265,TUN,788,ar,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,9.0,7.0,5.0,5.0,7.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0
266,TUN,788,ar,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,9.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,1.0
267,TUN,788,ar,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,7.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0
268,TUN,788,ar,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,9.0,6.0,6.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
269,TUN,788,ar,2.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,4.0,-1.0,3.0,4.0,5.0,5.0,3.0,-1.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,-1.0,2.0,2.0,2.0,2.0,1.0,-1.0,2.0,2.0
270,TUN,788,ar,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,8.0,10.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0
271,TUN,788,ar,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,-1.0,-1.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,7.0,7.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,-1.0,-1.0,1.0
272,TUN,788,ar,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,8.0,8.0,1.0,8.0,8.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,-1.0,1.0,4.0
273,TUN,788,ar,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
274,TUN,788,ar,1.0,1.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,10.0,10.0,1.0,10.0,5.0,2.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0
275,TUN,788,ar,1.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,7.0,9.0,5.0,5.0,9.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0
276,TUN,788,ar,1.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,8.0,8.0,1.0,-5.0,1.0,1.0,-2.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0
277,TUN,788,ar,1.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,7.0,6.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
278,TUN,788,ar,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,9.0,9.0,10.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
279,TUN,788,ar,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,7.0,8.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0
280,TUN,788,ar,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,7.0,8.0,5.0,5.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0
281,TUN,788,ar,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,10.0,7.0,1.0,10.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
282,TUN,788,ar,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,10.0,10.0,5.0,8.0,8.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0
283,TUN,788,ar,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,8.0,8.0,8.0,5.0,5.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0
284,TUN,788,ar,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0
285,TUN,788,ar,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,10.0,10.0,9.0,10.0,8.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,2.0,2.0,2.0,2.0
286,TUN,788,ar,1.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0
287,TUN,788,ar,1.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,10.0,9.0,7.0,5.0,8.0,1.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0
288,TUN,788,ar,1.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,8.0,5.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0
289,TUN,788,ar,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,10.0,8.0,3.0,3.0,9.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0
290,TUN,788,ar,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,10.0,1.0,6.0,7.0,1.0,3.0,1.0,4.0,1.0,2.0,4.0,3.0,-1.0,4.0,1.0,-1.0,4.0,1.0,1.0
291,TUN,788,ar,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,10.0,10.0,5.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
292,TUN,788,ar,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,10.0,10.0,1.0,3.0,8.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0
293,TUN,788,ar,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,6.0,7.0,7.0,7.0,6.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0
294,TUN,788,ar,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,-1.0,2.0,4.0,9.0,7.0,5.0,-1.0,1.0,1.0,1.0,1.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0
295,TUN,788,ar,1.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,5.0,6.0,4.0,5.0,-1.0,1.0,3.0,4.0,4.0,4.0,2.0,-1.0,2.0,1.0,2.0,-1.0,1.0,-1.0,2.0,1.0
296,TUN,788,ar,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,8.0,5.0,5.0,-5.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0
297,TUN,788,ar,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,9.0,5.0,7.0,8.0,7.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0
298,TUN,788,ar,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,1.0,10.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,-1.0,-1.0,2.0,3.0,-1.0,-1.0,-1.0,-1.0,2.0
299,TUN,788,ar,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,4.0,4.0,4.0,-1.0,4.0,3.0,7.0,6.0,4.0,5.0,4.0,1.0,1.0,2.0,4.0,3.0,4.0,-1.0,1.0,1.0,3.0,4.0,1.0,-1.0,3.0,3.0
300,TUN,788,ar,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,10.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0
301,TUN,788,ar,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
302,TUN,788,ar,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,8.0,7.0,1.0,5.0,7.0,1.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0
303,TUN,788,ar,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,10.0,10.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0
304,TUN,788,ar,2.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,8.0,9.0,8.0,8.0,8.0,1.0,1.0,2.0,1.0,1.0,3.0,-1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0
305,TUN,788,ar,1.0,4.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,8.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0
306,TUN,788,ar,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,9.0,8.0,6.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,2.0
307,TUN,788,ar,1.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
308,TUN,788,ar,1.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0
