,B_COUNTRY_ALPHA,B_COUNTRY,LNGE_ISO,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q38,Q39,Q40,Q41,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q158,Q159,Q160,Q161,Q162,Q169,Q170,Q196,Q197,Q198,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
316,LBY,434,ar,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,2.0,4.0,1.0,1.0,2.0,-1.0,10.0,10.0,10.0,10.0,-1.0,1.0,1.0,1.0,-1.0,1.0,2.0,1.0,-1.0,4.0,4.0,-1.0,1.0,4.0,-1.0,2.0
317,LBY,434,ar,1.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,10.0,10.0,-1.0,10.0,-1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
318,LBY,434,ar,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,5.0,10.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0
319,LBY,434,ar,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,10.0,10.0,-1.0,10.0,-1.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0
320,LBY,434,ar,1.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,1.0,4.0,-2.0,-5.0,-2.0,-2.0,9.0,10.0,9.0,3.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
321,LBY,434,ar,1.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,10.0,10.0,8.0,2.0,-1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0
322,LBY,434,ar,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,10.0,6.0,-1.0,10.0,-1.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0
323,LBY,434,ar,1.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,7.0,-1.0,1.0,1.0,1.0,3.0,1.0,4.0,-1.0,1.0,2.0,1.0,1.0,-1.0,4.0,2.0,1.0
324,LBY,434,ar,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,-1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0
325,LBY,434,ar,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,10.0,10.0,-1.0,10.0,-1.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0
326,LBY,434,ar,-5.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,10.0,8.0,10.0,10.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,1.0
327,LBY,434,ar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,10.0,7.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,-1.0,3.0
328,LBY,434,ar,1.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,10.0,10.0,-1.0,10.0,-1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0
329,LBY,434,ar,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,8.0,9.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0
330,LBY,434,ar,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,7.0,7.0,3.0,4.0,-1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,2.0
331,LBY,434,ar,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,10.0,10.0,2.0,10.0,2.0,1.0,1.0,4.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0
332,LBY,434,ar,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,10.0,10.0,5.0,10.0,-1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0
333,LBY,434,ar,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0
334,LBY,434,ar,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,10.0,10.0,1.0,10.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0
335,LBY,434,ar,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,10.0,10.0,7.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0
336,LBY,434,ar,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,9.0,7.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
337,LBY,434,ar,1.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0
338,LBY,434,ar,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,10.0,10.0,2.0,9.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0
339,LBY,434,ar,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,-1.0,-1.0,10.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,4.0
340,LBY,434,ar,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,-1.0,5.0,-1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
341,LBY,434,ar,1.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,10.0,10.0,9.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0
342,LBY,434,ar,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,5.0,5.0,-1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0
343,LBY,434,ar,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,-5.0,2.0,-5.0,-5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,10.0,10.0,1.0,4.0,7.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
344,LBY,434,ar,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,10.0,5.0,1.0,10.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0
345,LBY,434,ar,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0
346,LBY,434,ar,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,6.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0
347,LBY,434,ar,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0
348,LBY,434,ar,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,-1.0,0.0,-2.0,2.0,1.0,2.0,-1.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,-1.0,6.0,-1.0,1.0,1.0,4.0,4.0,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,1.0
349,LBY,434,ar,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,10.0,10.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0
350,LBY,434,ar,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,10.0,10.0,3.0,9.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0
351,LBY,434,ar,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,10.0,10.0,-1.0,10.0,-1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0
352,LBY,434,ar,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
353,LBY,434,ar,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,-1.0,10.0,-1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0
354,LBY,434,ar,1.0,1.0,-5.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,9.0,9.0,6.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0
355,LBY,434,ar,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,8.0,8.0,7.0,7.0,4.0,1.0,1.0,2.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
356,LBY,434,ar,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,8.0,10.0,8.0,6.0,8.0,1.0,1.0,3.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
357,LBY,434,ar,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,8.0,9.0,6.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
358,LBY,434,ar,1.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,10.0,10.0,-1.0,-1.0,10.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,-1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0
359,LBY,434,ar,1.0,3.0,-1.0,3.0,4.0,4.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,-1.0,2.0,2.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,6.0,7.0,10.0,1.0,1.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
360,LBY,434,ar,1.0,4.0,2.0,4.0,-1.0,4.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,-1.0,2.0,-1.0,1.0,1.0,2.0,1.0,3.0,4.0,-1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,-1.0
361,LBY,434,ar,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,7.0,10.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
362,LBY,434,ar,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,2.0,2.0,1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
363,LBY,434,ar,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,10.0,10.0,10.0,10.0,2.0,-1.0,-1.0,2.0,3.0,2.0,-1.0,-1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0
364,LBY,434,ar,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,10.0,10.0,9.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0
365,LBY,434,ar,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,10.0,7.0,5.0,-1.0,-1.0,1.0,1.0,4.0,4.0,2.0,-1.0,-1.0,2.0,2.0,-1.0,3.0,2.0,-1.0,-1.0,-1.0
366,LBY,434,ar,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,10.0,10.0,10.0,5.0,-1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0
367,LBY,434,ar,1.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0
368,LBY,434,ar,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,-1.0,10.0,-1.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0
369,LBY,434,ar,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,10.0,10.0,10.0,10.0,-1.0,1.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0
370,LBY,434,ar,2.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,5.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0
371,LBY,434,ar,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,10.0,10.0,2.0,8.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0
372,LBY,434,ar,1.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
373,LBY,434,ar,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
374,LBY,434,ar,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,8.0,4.0,2.0,2.0,7.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,-1.0,3.0,1.0,1.0,-1.0,2.0
375,LBY,434,ar,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,-1.0,7.0,6.0,5.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0
376,LBY,434,ar,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,10.0,10.0,5.0,10.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0
377,LBY,434,ar,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,4.0,8.0,10.0,3.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0
378,LBY,434,ar,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,-1.0,-1.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0
379,LBY,434,ar,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,10.0,10.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,-2.0,-2.0,4.0,4.0,3.0,-1.0,-1.0,1.0
380,LBY,434,ar,2.0,1.0,2.0,3.0,-1.0,-1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,8.0,7.0,6.0,5.0,7.0,2.0,1.0,4.0,2.0,2.0,3.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,3.0,-1.0
