,B_COUNTRY_ALPHA,B_COUNTRY,LNGE_ISO,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q38,Q39,Q40,Q41,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q158,Q159,Q160,Q161,Q162,Q169,Q170,Q196,Q197,Q198,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
289,ZWE,716,sn,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
290,ZWE,716,sn,1.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,10.0,5.0,1.0,3.0,4.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
291,ZWE,716,sn,1.0,3.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,8.0,3.0,5.0,10.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0
292,ZWE,716,sn,1.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,10.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,-1.0,2.0,2.0,4.0,1.0,3.0,3.0
293,ZWE,716,sn,1.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,10.0,10.0,1.0,9.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0
294,ZWE,716,en,1.0,3.0,1.0,4.0,3.0,3.0,5.0,1.0,1.0,3.0,5.0,5.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,7.0,7.0,6.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0
295,ZWE,716,sn,1.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,10.0,10.0,3.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0
296,ZWE,716,sn,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,4.0,3.0,1.0,2.0,5.0,10.0,8.0,10.0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0
297,ZWE,716,sn,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,10.0,10.0,10.0,1.0,5.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,-1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
298,ZWE,716,sn,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,9.0,2.0,7.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0
299,ZWE,716,sn,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,9.0,8.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0
300,ZWE,716,en,1.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,10.0,10.0,1.0,10.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,3.0
301,ZWE,716,sn,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,7.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0
302,ZWE,716,en,1.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,7.0,6.0,3.0,5.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0
303,ZWE,716,sn,1.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0
304,ZWE,716,sn,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,8.0,9.0,3.0,7.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
305,ZWE,716,sn,1.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,1.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0
306,ZWE,716,sn,1.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,10.0,10.0,10.0,1.0,10.0,2.0,2.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
307,ZWE,716,sn,1.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0
308,ZWE,716,sn,1.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,-1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
309,ZWE,716,sn,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,10.0,10.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0
310,ZWE,716,sn,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,7.0,7.0,1.0,6.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0
311,ZWE,716,en,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,3.0,-1.0,3.0,3.0,3.0,3.0,8.0,8.0,3.0,3.0,8.0,1.0,3.0,4.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,-2.0,1.0
312,ZWE,716,en,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,-1.0,2.0,-1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,9.0,9.0,-1.0,2.0,2.0,2.0,-1.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
313,ZWE,716,en,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,9.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,2.0
314,ZWE,716,nd,2.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,10.0,9.0,9.0,2.0,8.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,-2.0,1.0,4.0,1.0,1.0,4.0,1.0
315,ZWE,716,nd,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,10.0,9.0,1.0,10.0,10.0,1.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0
316,ZWE,716,nd,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,10.0,9.0,2.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0
317,ZWE,716,nd,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,-1.0,3.0,4.0,9.0,10.0,10.0,9.0,10.0,2.0,4.0,1.0,1.0,1.0,-1.0,4.0,2.0,-1.0,2.0,2.0,-1.0,3.0,2.0,2.0
318,ZWE,716,nd,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,1.0,3.0,10.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0
319,ZWE,716,nd,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,10.0,9.0,10.0,9.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
320,ZWE,716,en,2.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,9.0,7.0,8.0,10.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0
321,ZWE,716,sn,1.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,7.0,9.0,5.0,4.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
322,ZWE,716,sn,2.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,8.0,9.0,7.0,6.0,9.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0
323,ZWE,716,sn,1.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,10.0,10.0,10.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0
324,ZWE,716,en,1.0,3.0,4.0,3.0,4.0,3.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,10.0,10.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0
325,ZWE,716,en,1.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,5.0,6.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0
326,ZWE,716,sn,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,9.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,-1.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0
327,ZWE,716,sn,1.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,9.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
328,ZWE,716,en,1.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,4.0,4.0,1.0,3.0,4.0,10.0,10.0,10.0,5.0,1.0,3.0,4.0,1.0,1.0,4.0,-1.0,-1.0,1.0,-1.0,4.0,-1.0,2.0,4.0,1.0,1.0
329,ZWE,716,sn,1.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,10.0,10.0,5.0,5.0,10.0,3.0,3.0,4.0,4.0,4.0,-1.0,4.0,1.0,1.0,3.0,-1.0,-1.0,4.0,1.0,1.0
330,ZWE,716,en,1.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,-1.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,8.0,5.0,6.0,2.0,4.0,4.0,4.0,2.0,4.0,-1.0,2.0,-1.0,-1.0,3.0,-1.0,4.0,3.0,2.0
331,ZWE,716,en,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,7.0,1.0,10.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,4.0,-1.0,2.0,-1.0,4.0,2.0,-1.0
332,ZWE,716,en,1.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,6.0,6.0,1.0,1.0,10.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,-1.0,-1.0,3.0,-1.0,4.0,3.0,2.0
333,ZWE,716,en,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0
334,ZWE,716,nd,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0
335,ZWE,716,sn,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,10.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0
336,ZWE,716,sn,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,10.0,10.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
337,ZWE,716,en,1.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,10.0,10.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0
338,ZWE,716,sn,1.0,3.0,2.0,3.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0
339,ZWE,716,sn,2.0,3.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,2.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,3.0,2.0,1.0
340,ZWE,716,sn,1.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,10.0,10.0,10.0,1.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
341,ZWE,716,sn,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,10.0,10.0,5.0,10.0,10.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0
342,ZWE,716,en,1.0,3.0,-2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,8.0,2.0,5.0,9.0,3.0,-1.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0
343,ZWE,716,sn,1.0,4.0,3.0,3.0,3.0,3.0,-1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,2.0,8.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0
344,ZWE,716,sn,1.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,9.0,8.0,8.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,3.0,1.0
345,ZWE,716,sn,1.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,6.0,8.0,8.0,5.0,9.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0
346,ZWE,716,sn,1.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,9.0,9.0,1.0,5.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0
347,ZWE,716,sn,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,10.0,10.0,10.0,10.0,6.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,1.0
348,ZWE,716,sn,1.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,10.0,10.0,5.0,7.0,1.0,1.0,3.0,3.0,-1.0,-1.0,-1.0,2.0,-1.0,4.0,2.0,2.0,-1.0,1.0,1.0,1.0
349,ZWE,716,sn,1.0,4.0,-1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,10.0,9.0,8.0,6.0,1.0,1.0,3.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
350,ZWE,716,sn,1.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,1.0,10.0,1.0,-1.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
351,ZWE,716,nd,1.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,10.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0
352,ZWE,716,nd,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,1.0,3.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
353,ZWE,716,nd,1.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,10.0,1.0,1.0,10.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0
