,B_COUNTRY_ALPHA,B_COUNTRY,LNGE_ISO,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q37,Q38,Q39,Q40,Q41,Q122,Q123,Q124,Q125,Q126,Q127,Q128,Q129,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q158,Q159,Q160,Q161,Q162,Q169,Q170,Q196,Q197,Q198,Q224,Q225,Q226,Q227,Q228,Q229,Q230,Q231,Q232,Q233
229,MAR,504,ar,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,8.0,8.0,7.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0
230,MAR,504,ar,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,2.0,1.0,5.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,10.0,10.0,10.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0
231,MAR,504,ar,1.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,10.0,10.0,9.0,7.0,2.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0
232,MAR,504,ar,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,10.0,10.0,9.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0
233,MAR,504,ar,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,9.0,9.0,2.0,1.0,9.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0
234,MAR,504,ar,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,10.0,10.0,8.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0
235,MAR,504,ar,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0
236,MAR,504,ar,1.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,10.0,10.0,10.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,4.0,2.0,1.0
237,MAR,504,ar,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,10.0,10.0,9.0,2.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0
238,MAR,504,ar,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0,10.0,10.0,10.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0
239,MAR,504,ar,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,10.0,9.0,9.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
240,MAR,504,ar,1.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,10.0,1.0,10.0,10.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0
241,MAR,504,ar,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,9.0,9.0,10.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0
242,MAR,504,ar,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,1.0,10.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0
243,MAR,504,ar,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,10.0,10.0,6.0,10.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0
244,MAR,504,ar,2.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,10.0,6.0,9.0,9.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
245,MAR,504,ar,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,6.0,9.0,7.0,1.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,2.0,4.0
246,MAR,504,ar,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,9.0,1.0,9.0,10.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0
247,MAR,504,ar,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,10.0,10.0,2.0,2.0,9.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0
248,MAR,504,ar,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,8.0,8.0,7.0,8.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
249,MAR,504,ar,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,9.0,6.0,8.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0
250,MAR,504,ar,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,10.0,10.0,8.0,6.0,5.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
251,MAR,504,ar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,10.0,4.0,4.0,10.0,10.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0
252,MAR,504,ar,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,10.0,10.0,7.0,8.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0
253,MAR,504,ar,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,10.0,10.0,10.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0
254,MAR,504,ar,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
255,MAR,504,ar,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,10.0,10.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0
256,MAR,504,ar,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,10.0,10.0,8.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0
257,MAR,504,ar,1.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,10.0,9.0,7.0,4.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0
258,MAR,504,ar,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,10.0,10.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,3.0
259,MAR,504,ar,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,9.0,9.0,7.0,6.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0
260,MAR,504,ar,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,10.0,10.0,8.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0
261,MAR,504,ar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,9.0,10.0,7.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0
262,MAR,504,ar,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,7.0,8.0,7.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
263,MAR,504,ar,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,10.0,10.0,9.0,6.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0
264,MAR,504,ar,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,9.0,9.0,7.0,7.0,8.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0
265,MAR,504,ar,2.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,6.0,9.0,7.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0
266,MAR,504,ar,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,10.0,9.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0
267,MAR,504,ar,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,9.0,9.0,7.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0
268,MAR,504,ar,1.0,2.0,3.0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,10.0,10.0,8.0,7.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0
269,MAR,504,ar,1.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,8.0,10.0,6.0,6.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0
270,MAR,504,ar,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,10.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0
271,MAR,504,ar,1.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,9.0,9.0,3.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0
272,MAR,504,ar,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,7.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0
273,MAR,504,ar,1.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,10.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0
274,MAR,504,ar,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,1.0,8.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0
275,MAR,504,ar,1.0,3.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,10.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0
276,MAR,504,ar,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,10.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0
277,MAR,504,ar,1.0,1.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,10.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0
278,MAR,504,ar,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,8.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0
279,MAR,504,ar,1.0,2.0,3.0,4.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0
280,MAR,504,ar,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,6.0,7.0,5.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0
281,MAR,504,ar,2.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,10.0,4.0,10.0,8.0,7.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0
282,MAR,504,ar,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,10.0,10.0,10.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,1.0
283,MAR,504,ar,2.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,10.0,1.0,10.0,10.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0
284,MAR,504,ar,1.0,2.0,3.0,3.0,4.0,1.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,10.0,9.0,8.0,10.0,8.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0
285,MAR,504,ar,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,10.0,7.0,8.0,10.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0
286,MAR,504,ar,2.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,9.0,9.0,2.0,9.0,7.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
287,MAR,504,ar,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,10.0,10.0,8.0,6.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
288,MAR,504,ar,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,9.0,8.0,2.0,8.0,9.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
289,MAR,504,ar,2.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,10.0,9.0,10.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0
290,MAR,504,ar,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,8.0,7.0,8.0,8.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,1.0
291,MAR,504,ar,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,8.0,5.0,9.0,9.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0
292,MAR,504,ar,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,9.0,7.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0
293,MAR,504,ar,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,8.0,9.0,7.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0
294,MAR,504,ar,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,10.0,10.0,2.0,6.0,10.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0
